PERIODO;MODO;JURISDICCION;GRUPO TARIFARIO;EMPRESA;LINEA;Suma de CANTIDAD;ACTUALIZACION
201811;COLECTIVO;PROVINCIAL;U.P.A.;EXPRESO GENERAL SARMIENTO S.A.;LINEA 448;1517583;201907
201811;COLECTIVO;PROVINCIAL;U.P.A.;EXPRESO LOMAS S.A.;LINEA 243;90809;201907
201811;COLECTIVO;PROVINCIAL;U.P.A.;EXPRESO NUEVE DE JULIO S.A.;LINEA 247;1342753;201907
201811;COLECTIVO;PROVINCIAL;U.P.A.;EXPRESO PARQUE EL LUCERO S.A. DE TRANSPORTES;LINEA 341;1413258;201907
201811;COLECTIVO;PROVINCIAL;U.P.A.;EXPRESO PARQUE EL LUCERO S.A. DE TRANSPORTES;LINEA 379;33860;201907
201811;COLECTIVO;PROVINCIAL;U.P.A.;EXPRESO PARQUE EL LUCERO S.A. DE TRANSPORTES;LINEA 391;722717;201907
201811;COLECTIVO;PROVINCIAL;U.P.A.;EXPRESO VILLA GALICIAÿ SAN JOSE S.A.;LINEA 239B;253208;201907
201811;COLECTIVO;PROVINCIAL;U.P.A.;EXPRESO VILLA GALICIAÿ SAN JOSE S.A.;LINEA 263A;276378;201907
201811;COLECTIVO;PROVINCIAL;U.P.A.;EXPRESO VILLA GALICIAÿ SAN JOSE S.A.;LINEA 266;2133094;201907
201811;COLECTIVO;PROVINCIAL;U.P.A.;EXPRESO VILLA GALICIAÿ SAN JOSE S.A.;LINEA 293A;444597;201907
201811;COLECTIVO;PROVINCIAL;U.P.A.;EXPRESO VILLA GALICIAÿ SAN JOSE S.A.;LINEA 436;142612;201907
201811;COLECTIVO;PROVINCIAL;U.P.A.;EXPRESO VILLA NUEVA S.A.;LINEA 257;1065691;201907
201811;COLECTIVO;PROVINCIAL;U.P.A.;FUERTE BARRAGAN S.A.T.I.C.I.;LINEA 275;762885;201907
201811;COLECTIVO;PROVINCIAL;U.P.A.;GENERAL TOMAS GUIDO S.A.C.I.F.;LINEA 271;960121;201907
201811;COLECTIVO;PROVINCIAL;U.P.A.;GENERAL TOMAS GUIDO S.A.C.I.F.;LINEA 299;592998;201907
201811;COLECTIVO;PROVINCIAL;U.P.A.;GENERAL TOMAS GUIDO S.A.C.I.F.;LINEA 373;521467;201907
201811;COLECTIVO;PROVINCIAL;U.P.A.;GENERAL TOMAS GUIDO S.A.C.I.F.;LINEA 384;224014;201907
201811;COLECTIVO;PROVINCIAL;U.P.A.;LA CABA¥A S.A.;LINEA 242;2446044;201907
201811;COLECTIVO;PROVINCIAL;U.P.A.;LA CABA¥A S.A.;LINEA 298;822707;201907
201811;COLECTIVO;PROVINCIAL;U.P.A.;LA CABA¥A S.A.;LINEA 317 BS AS;641138;201907
201811;COLECTIVO;PROVINCIAL;U.P.A.;LA PRIMERA DE GRAND BOURG S.A.;LINEA 315;599442;201907
201811;COLECTIVO;PROVINCIAL;U.P.A.;LA PRIMERA DE GRAND BOURG S.A.;LINEA 440;2930641;201907
201811;COLECTIVO;PROVINCIAL;U.P.A.;LA PRIMERA DE MARTINEZ S.A;LINEA 314;1328910;201907
201811;COLECTIVO;PROVINCIAL;U.P.A.;LIBERTADOR SAN MARTIN SAT;LINEA 322 BS AS;504300;201907
201811;COLECTIVO;PROVINCIAL;U.P.A.;LIBERTADOR SAN MARTIN SAT;LINEA 327;507190;201907
201811;COLECTIVO;PROVINCIAL;U.P.A.;LIBERTADOR SAN MARTIN SAT;LINEA 336;227623;201907
201811;COLECTIVO;PROVINCIAL;U.P.A.;LIBERTADOR SAN MARTIN SAT;LINEA 392;226008;201907
201811;COLECTIVO;PROVINCIAL;U.P.A.;LINEA SESENTA SA;LINEA 430;99603;201907
201811;COLECTIVO;PROVINCIAL;U.P.A.;MICRO OMNIBUS AVENIDA S.A.;LINEA 405;501184;201907
201811;COLECTIVO;PROVINCIAL;U.P.A.;MICRO OMNIBUS GENERAL SAN MARTIN SAC;LINEA 333A;585059;201907
201811;COLECTIVO;PROVINCIAL;U.P.A.;MICRO OMNIBUS GENERAL SAN MARTIN SAC;LINEA 407;470345;201907
201811;COLECTIVO;PROVINCIAL;U.P.A.;MICRO OMNIBUS GENERAL SAN MARTIN SAC;LINEA 437;441794;201907
201811;COLECTIVO;PROVINCIAL;U.P.A.;MICRO OMNIBUS MITRE S.A.;LINEA 318;1780015;201907
201811;COLECTIVO;PROVINCIAL;U.P.A.;MICRO OMNIBUS OïHIGGINS S.A.T.;LINEA 295;604115;201907
201811;COLECTIVO;PROVINCIAL;U.P.A.;MICRO OMNIBUS PRIMERA JUNTA S.A;LINEA 324;2577193;201907
201811;COLECTIVO;PROVINCIAL;U.P.A.;MICRO OMNIBUS QUILMES S.A.C.I. Y F.;LINEA 219;721540;201907
201811;COLECTIVO;PROVINCIAL;U.P.A.;MICRO OMNIBUS QUILMES S.A.C.I. Y F.;LINEA 300;579900;201907
201811;COLECTIVO;PROVINCIAL;U.P.A.;MICRO OMNIBUS QUILMES S.A.C.I. Y F.;LINEA 372;183275;201907
201811;COLECTIVO;PROVINCIAL;U.P.A.;MICROOMNIBUS SAAVEDRA S.A.T.A.C.I.;LINEA 253 BS AS;100705;201907
201811;COLECTIVO;PROVINCIAL;U.P.A.;MICROOMNIBUS SAAVEDRA S.A.T.A.C.I.;LINEA 321 BS AS;220170;201907
201811;COLECTIVO;PROVINCIAL;U.P.A.;NUEVO IDEAL S.A.;LINEA 382;606577;201907
201811;COLECTIVO;PROVINCIAL;U.P.A.;SAN VICENTE S.A. DE TRANSPORTES;LINEA 263B;380044;201907
201811;COLECTIVO;PROVINCIAL;U.P.A.;SAN VICENTE S.A. DE TRANSPORTES;LINEA 370;313065;201907
201811;COLECTIVO;PROVINCIAL;U.P.A.;SAN VICENTE S.A. DE TRANSPORTES;LINEA 385;432928;201907
201811;COLECTIVO;PROVINCIAL;U.P.A.;SAN VICENTE S.A. DE TRANSPORTES;LINEA 403;38249;201907
201811;COLECTIVO;PROVINCIAL;U.P.A.;SAN VICENTE S.A. DE TRANSPORTES;LINEA 435;71293;201907
201811;COLECTIVO;PROVINCIAL;U.P.A.;TRANSPORTE AUTOMOTORES LA PLATA SA;LINEA 406;845353;201907
201811;COLECTIVO;PROVINCIAL;U.P.A.;TRANSPORTE IDEAL SAN JUSTO S.A.;LINEA 205;336230;201907
201811;COLECTIVO;PROVINCIAL;U.P.A.;TRANSPORTE JOSE HERNANDEZ S.A.C.I.;LINEA 252;607769;201907
201811;COLECTIVO;PROVINCIAL;U.P.A.;TRANSPORTE LA UNION SA;LINEA 202;1155610;201907
201811;COLECTIVO;PROVINCIAL;U.P.A.;TRANSPORTE LARRAZABAL C.I.S.A.;LINEA 421;91943;201907
201811;COLECTIVO;PROVINCIAL;U.P.A.;TRANSPORTES AUTOMOTORES  LANUS ESTE S.A.;LINEA 354;943197;201907
201811;COLECTIVO;PROVINCIAL;U.P.A.;TRANSPORTES LA PERLITA S.A.;LINEA 288;308413;201907
201811;COLECTIVO;PROVINCIAL;U.P.A.;TRANSPORTES LA PERLITA S.A.;LINEA 311;938933;201907
201811;COLECTIVO;PROVINCIAL;U.P.A.;TRANSPORTES LA PERLITA S.A.;LINEA 312;569204;201907
201811;COLECTIVO;PROVINCIAL;U.P.A.;TRANSPORTES LA PERLITA S.A.;LINEA 329;457131;201907
201811;COLECTIVO;PROVINCIAL;U.P.A.;TRANSPORTES LA PERLITA S.A.;LINEA 422;893277;201907
201811;COLECTIVO;PROVINCIAL;U.P.A.;TRANSPORTES SAN JUAN BAUTISTA S.A.;LINEA 383;503259;201907
201811;COLECTIVO;PROVINCIAL;U.P.A.;TRANSPORTES UNIDOS DE MERLO S.A.C.I.I.;LINEA 238;589863;201907
201811;COLECTIVO;PROVINCIAL;U.P.A.;TRANSPORTES UNIDOS DE MERLO S.A.C.I.I.;LINEA 297;437465;201907
201811;COLECTIVO;PROVINCIAL;U.P.A.;TRANSPORTES VILLA BOSCH SAC el;LINEA 328;844977;201907
201811;COLECTIVO;PROVINCIAL;U.P.A.;UNION PLATENSE SRL;LINEA 214;643462;201907
201811;COLECTIVO;PROVINCIAL;U.P.A.;UNION PLATENSE SRL;LINEA 273;1319322;201907
201811;COLECTIVO;PROVINCIAL;U.P.A.M;AZUL S.A. DE TRANSPORTE AUTOMOTOR;LINEA 203;3840392;201907
201811;COLECTIVO;PROVINCIAL;U.P.A.M;COMPA¥IA ISLE¥A S.R.L.;LINEA 276;1113590;201907
201811;COLECTIVO;PROVINCIAL;U.P.A.M;EMPRESA NUEVE DE JULIO S.A.T.;LINEA 414;41264;201907
201811;COLECTIVO;PROVINCIAL;U.P.A.M;LA CENTRAL DE ESCOBAR SA;LINEA 228F;353641;201907
201811;COLECTIVO;PROVINCIAL;U.P.A.M;LA CENTRAL DE ESCOBAR SA;LINEA 291;687961;201907
201811;COLECTIVO;PROVINCIAL;U.P.A.M;LA FLOR DE LUJAN SRL;LINEA 256;33748;201907
201811;COLECTIVO;PROVINCIAL;U.P.A.M;LA NUEVA METROPOL S.A.;LINEA 228A;55882;201907
201811;COLECTIVO;PROVINCIAL;U.P.A.M;LA NUEVA METROPOL S.A.;LINEA 365;2562962;201907
201811;COLECTIVO;PROVINCIAL;U.P.A.M;LINEA SESENTA SA;LINEA 204B;201855;201907
201811;COLECTIVO;PROVINCIAL;U.P.A.M;LINEA SESENTA SA;LINEA 228 B;246813;201907
201811;COLECTIVO;PROVINCIAL;U.P.A.M;MICRO OMNIBUS TIGRE S.A.;LINEA 204;287548;201907
201811;COLECTIVO;PROVINCIAL;U.P.A.M;MICRO OMNIBUS TIGRE S.A.;LINEA 228C;255401;201907
201811;COLECTIVO;PROVINCIAL;U.P.A.M;MICRO OMNIBUS TIGRE S.A.;LINEA 228E;286980;201907
201811;COLECTIVO;PROVINCIAL;U.P.A.M;RUTA BUS S.A.;LINEA 313;88029;201907
201811;COLECTIVO;PROVINCIAL;U.P.A.M;RUTA BUS S.A.;LINEA 350;606481;201907
201811;COLECTIVO;PROVINCIAL;U.P.A.M;RUTA BUS S.A.;LINEA 355;61539;201907
201811;COLECTIVO;PROVINCIAL;U.P.A.M;SAN VICENTE S.A. DE TRANSPORTES;LINEA 388;158327;201907
201811;COLECTIVO;PROVINCIAL;U.P.A.M;TRANSPORTE AUTOMOTORES LA PLATA SA;LINEA 338;1848347;201907
201811;COLECTIVO;PROVINCIAL;U.P.A.M;TRANSPORTES ATLANTIDA S.A.C.;LINEA 410;277820;201907
201811;COLECTIVO;PROVINCIAL;U.P.A.M;TRANSPORTES ATLANTIDA S.A.C.;LINEA 429;54019;201907
201811;COLECTIVO;PROVINCIAL;U.P.A.M;UNION PLATENSE SRL;LINEA 418;77353;201907
201811;SUBTE;SUBTE;-;METROVIAS;LINEA A;5737931;201907
201811;SUBTE;SUBTE;-;METROVIAS;LINEA B;7356321;201907
201811;SUBTE;SUBTE;-;METROVIAS;LINEA C;4246776;201907
201811;SUBTE;SUBTE;-;METROVIAS;LINEA D;6485101;201907
201811;SUBTE;SUBTE;-;METROVIAS;LINEA E;1841735;201907
201811;SUBTE;SUBTE;-;METROVIAS;LINEA H;2563699;201907
201811;SUBTE;SUBTE;-;METROVIAS;LINEA PREMETRO;64806;201907
201811;TREN;FFCC;-;FERROVIAS S.A.;FFCC BELGRANO NORTE;2336170;201907
201811;TREN;FFCC;-;METROVIAS S.A. (URQUIZA);FFCC URQUIZA;2379084;201907
201811;TREN;FFCC;-;SOFSE - Belgrano Sur;FFCC BELGRANO SUR;1270314;201907
201811;TREN;FFCC;-;SOFSE - Mitre;FFCC MITRE;71581;201907
201811;TREN;FFCC;-;SOFSE - Mitre;FFCC MITRE CAPILLA DEL SE¥OR;4289;201907
201811;TREN;FFCC;-;SOFSE - Mitre;FFCC MITRE-SUAREZ;2553818;201907
201811;TREN;FFCC;-;SOFSE - Mitre;FFCC MITRE-TIGRE;2755665;201907
201811;TREN;FFCC;-;SOFSE - Mitre;FFCC MITRE-ZARATE;7319;201907
201811;TREN;FFCC;-;SOFSE - Roca;FFCC ROCA;14376065;201907
201811;TREN;FFCC;-;SOFSE - Roca;FFCC_ROCA_CA¥UELAS-LOBOS;1288;201907
201811;TREN;FFCC;-;SOFSE - Roca;FFCC_ROCA_CA¥UELAS-MONTE;1821;201907
201811;TREN;FFCC;-;SOFSE - Roca;FFCC_ROCA_KORN-CHASCOMUS;11488;201907
201811;TREN;FFCC;-;SOFSE - Roca;FFCC_ROCA_UNIVERSITARIO;18308;201907
201811;TREN;FFCC;-;SOFSE - San Martin;FFCC SAN MARTIN;2285890;201907
201811;TREN;FFCC;-;SOFSE- SARMIENTO;FFCC SARMIENTO;7196747;201907
201811;TREN;FFCC;-;SOFSE- SARMIENTO;SARMIENTO DIESEL MORENO - MERCEDES;4083;201907
201811;TREN;FFCC;-;SOFSE- SARMIENTO;SARMIENTO MERLO - LOBOS;76533;201907
201811;TREN;FFCC;-;SOFSE- TREN DE LA COSTA;FFCC TREN DE LA COSTA;55926;201907
201812;COLECTIVO;MUNICIPAL;U.M.A.1.;ALMAFUERTE EMPRESA DE TRANSPORTE S.A.C.I. E I;LINEA 622;1030867;201907
201812;COLECTIVO;MUNICIPAL;U.M.A.1.;ALMAFUERTE EMPRESA DE TRANSPORTE S.A.C.I. E I;LINEA 628;117549;201907
201812;COLECTIVO;MUNICIPAL;U.M.A.1.;AUTOBUSES BS AS SRL- TTE LARRAZABAL SRL- UT;LINEA 514;962088;201907
201812;COLECTIVO;MUNICIPAL;U.M.A.1.;AUTOBUSES BUENOS AIRES SRL;LINEA 540 BSAS;458908;201907
201812;COLECTIVO;MUNICIPAL;U.M.A.1.;AUTOBUSES BUENOS AIRES SRL;LINEA 550 BSAS;283325;201907
201812;COLECTIVO;MUNICIPAL;U.M.A.1.;AUTOBUSES BUENOS AIRES SRL;LINEA 552 BSAS;310174;201907
201812;COLECTIVO;MUNICIPAL;U.M.A.1.;AUTOBUSES BUENOS AIRES SRL;LINEA 553 BSAS;339309;201907
201812;COLECTIVO;MUNICIPAL;U.M.A.1.;CIA ANDRADE EMPRESA DE TRANSPORTE DE PASAJEROS SRL;LINEA 523;193142;201907
201812;COLECTIVO;MUNICIPAL;U.M.A.1.;CIA LA PAZ AMADOR MOURE SACIFIYA;LINEA 542;378980;201907
201812;COLECTIVO;MUNICIPAL;U.M.A.1.;CIA LA PAZ AMADOR MOURE SACIFIYA;LINEA 551;185990;201907
201812;COLECTIVO;MUNICIPAL;U.M.A.1.;COMPA¥ÖA DE OMNIBUS 25 DE MAYO LINEA 278;LINEA 585;733406;201907
201812;COLECTIVO;MUNICIPAL;U.M.A.1.;COMPA¥ÖA DE OMNIBUS 25 DE MAYO LINEA 278;LINEA 586;38428;201907
201812;COLECTIVO;MUNICIPAL;U.M.A.1.;COMPA¥IA ISLE¥A S.R.L.;LINEA 504B;20723;201907
201812;COLECTIVO;MUNICIPAL;U.M.A.1.;COMPA¥IA ISLE¥A S.R.L.;LINEA 507B;73117;201907
201812;COLECTIVO;MUNICIPAL;U.M.A.1.;COMPA¥IA ISLE¥A S.R.L.;LINEA 670;1072575;201907
201812;COLECTIVO;MUNICIPAL;U.M.A.1.;COMPA¥IA MICROOMNIBUS LA COLORADA SACI;LINEA 505 D;368317;201907
201812;COLECTIVO;MUNICIPAL;U.M.A.1.;EL URBANO SRL;LINEA 522;38558;201907
201812;COLECTIVO;MUNICIPAL;U.M.A.1.;EL URBANO SRL;LINEA 527;139218;201907
201812;COLECTIVO;MUNICIPAL;U.M.A.1.;EMPRESA 501 SA;LINEA 501 A;1448012;201907
201812;COLECTIVO;MUNICIPAL;U.M.A.1.;EMPRESA CINCO DE AGOSTO S.R.L.;LINEA 524;292114;201907
201812;COLECTIVO;MUNICIPAL;U.M.A.1.;EMPRESA CIUDAD DE SAN FERNANDO SA;LINEA 710;725400;201907
201812;COLECTIVO;MUNICIPAL;U.M.A.1.;EMPRESA DE TRANSPORTE DEL SUR SRL;LINEA 505 AMBA ALMIRANTE BROWN;527922;201907
201812;COLECTIVO;MUNICIPAL;U.M.A.1.;EMPRESA DE TRANSPORTE DEL SUR SRL;LINEA 506 AMBA ALMIRANTE BROWN;869484;201907
201812;COLECTIVO;MUNICIPAL;U.M.A.1.;EMPRESA DE TRANSPORTE DEL SUR SRL;LINEA 521 AMBA ALMIRANTE BROWN;51777;201907
201812;COLECTIVO;MUNICIPAL;U.M.A.1.;EMPRESA DE TRANSPORTES EL LITORAL S.A.;LINEA 749;935714;201907
201812;COLECTIVO;MUNICIPAL;U.M.A.1.;EMPRESA J.M. EZEIZA S.R.L.;LINEA 532;335672;201907
201812;COLECTIVO;MUNICIPAL;U.M.A.1.;EMPRESA LINEA 216 S.A.T.;LINEA 504 ITUZAINGO;18956;201907
201812;COLECTIVO;MUNICIPAL;U.M.A.1.;EMPRESA LINEA 216 S.A.T.;LINEA 504A;1731759;201907
201812;COLECTIVO;MUNICIPAL;U.M.A.1.;EMPRESA LINEA 216 S.A.T.;LINEA 634;505117;201907
201812;COLECTIVO;MUNICIPAL;U.M.A.1.;EMPRESA MICROOMNIBUS LARROQUE LINEA 548 SRL;LINEA 548;322124;201907
201812;COLECTIVO;MUNICIPAL;U.M.A.1.;EMPRESA MONTE GRANDE S.A. LINEA 501;LINEA 501C;2370429;201907
201812;COLECTIVO;MUNICIPAL;U.M.A.1.;EXPRESO VILLA GALICIAÿ SAN JOSE S.A.;LINEA 510A;143558;201907
201812;COLECTIVO;MUNICIPAL;U.M.A.1.;EXPRESO VILLA GALICIAÿ SAN JOSE S.A.;LINEA 564;388243;201907
201812;COLECTIVO;MUNICIPAL;U.M.A.1.;EXPRESO VILLA NUEVA S.A.;LINEA 580;170483;201907
201812;COLECTIVO;MUNICIPAL;U.M.A.1.;EXPRESO VILLA NUEVA S.A.;LINEA 582;405025;201907
201812;COLECTIVO;MUNICIPAL;U.M.A.1.;GENERAL TOMAS GUIDO S.A.C.I.F.;LINEA 570;424086;201907
201812;COLECTIVO;MUNICIPAL;U.M.A.1.;LA CABA¥A S.A.;LINEA 624;850679;201907
201812;COLECTIVO;MUNICIPAL;U.M.A.1.;LA CABA¥A S.A.;LINEA 635 BS AS;227398;201907
201812;COLECTIVO;MUNICIPAL;U.M.A.1.;LA PRIMERA DE GRAND BOURG S.A.;LINEA 740;832010;201907
201812;COLECTIVO;MUNICIPAL;U.M.A.1.;LA PRIMERA DE MALVINAS ARGENTINAS UTE;LINEA 501I;305854;201907
201812;COLECTIVO;MUNICIPAL;U.M.A.1.;LA VECINAL DE MATANZA SACI. DE MICROOMNIBUS;LINEA 630;460022;201907
201812;COLECTIVO;MUNICIPAL;U.M.A.1.;LINEA SESENTA SA;LINEA 503 B;359601;201907
201812;COLECTIVO;MUNICIPAL;U.M.A.1.;LINEA SESENTA SA;LINEA 509D;34419;201907
201812;COLECTIVO;MUNICIPAL;U.M.A.1.;LINEA SESENTA SA;LINEA 514BA;5082;201907
201812;COLECTIVO;MUNICIPAL;U.M.A.1.;MICRO OMNIBUS AVENIDA S.A.;LINEA 520B;452135;201907
201812;COLECTIVO;MUNICIPAL;U.M.A.1.;MICRO OMNIBUS ESTE S.A;LINEA 521 A;210222;201907
201812;COLECTIVO;MUNICIPAL;U.M.A.1.;MICRO OMNIBUS ESTE S.A;LINEA 526;448993;201907
201812;COLECTIVO;MUNICIPAL;U.M.A.1.;MICRO OMNIBUS GENERAL SAN MARTIN SAC;LINEA 707;1263179;201907
201812;COLECTIVO;MUNICIPAL;U.M.A.1.;MICRO OMNIBUS PRIMERA JUNTA S.A;LINEA 501E;101895;201907
201812;COLECTIVO;MUNICIPAL;U.M.A.1.;MICRO OMNIBUS PRIMERA JUNTA S.A;LINEA 504C;146980;201907
201812;COLECTIVO;MUNICIPAL;U.M.A.1.;MICRO OMNIBUS PRIMERA JUNTA S.A;LINEA 583;313791;201907
201812;COLECTIVO;MUNICIPAL;U.M.A.1.;MICRO OMNIBUS QUILMES S.A.C.I. Y F.;LINEA 584;294865;201907
201812;COLECTIVO;MUNICIPAL;U.M.A.1.;MICRO OMNIBUS QUILMES S.A.C.I. Y F.;LINEA 603;558319;201907
201812;COLECTIVO;MUNICIPAL;U.M.A.1.;MICRO OMNIBUS QUILMES S.A.C.I. Y F.;LINEA 619;355919;201907
201812;COLECTIVO;MUNICIPAL;U.M.A.1.;MICRO OMNIBUS TIGRE S.A.;LINEA 505A;723;201907
201812;COLECTIVO;MUNICIPAL;U.M.A.1.;MICRO OMNIBUS TIGRE S.A.;LINEA 506B;327;201907
201812;COLECTIVO;MUNICIPAL;U.M.A.1.;MICRO OMNIBUS TIGRE S.A.;LINEA 508A;131640;201907
201812;COLECTIVO;MUNICIPAL;U.M.A.1.;MICRO OMNIBUS TIGRE S.A.;LINEA 511A;85;201907
201812;COLECTIVO;MUNICIPAL;U.M.A.1.;MICRO OMNIBUS TIGRE S.A.;LINEA 513A;171214;201907
201812;COLECTIVO;MUNICIPAL;U.M.A.1.;NUEVO IDEAL S.A.;LINEA 620;2388106;201907
201812;COLECTIVO;MUNICIPAL;U.M.A.1.;SARGENTO CABRAL S.A.DE TRANSPORTE;LINEA 741;395560;201907
201812;COLECTIVO;MUNICIPAL;U.M.A.1.;TRANSPORTE DEL SUR S.R.L.;LINEA 515;575903;201907
201812;COLECTIVO;MUNICIPAL;U.M.A.1.;TRANSPORTE IDEAL SAN JUSTO S.A.;LINEA 621;909737;201907
201812;COLECTIVO;MUNICIPAL;U.M.A.1.;TRANSPORTES LA PERLITA S.A.;LINEA 501G;4629380;201907
201812;COLECTIVO;MUNICIPAL;U.M.A.1.;TRANSPORTES SAN JUAN BAUTISTA S.A.;LINEA 500H;144319;201907
201812;COLECTIVO;MUNICIPAL;U.M.A.1.;TRANSPORTES SAN JUAN BAUTISTA S.A.;LINEA 503;151305;201907
201812;COLECTIVO;MUNICIPAL;U.M.A.1.;TRANSPORTES SAN JUAN BAUTISTA S.A.;LINEA 506;158568;201907
201812;COLECTIVO;MUNICIPAL;U.M.A.1.;TRANSPORTES SAN JUAN BAUTISTA S.A.;LINEA 507;134886;201907
201812;COLECTIVO;MUNICIPAL;U.M.A.1.;TRANSPORTES SAN JUAN BAUTISTA S.A.;LINEA 508;127362;201907
201812;COLECTIVO;MUNICIPAL;U.M.A.1.;TRANSPORTES SAN JUAN BAUTISTA S.A.;LINEA 509C;93729;201907
201812;COLECTIVO;MUNICIPAL;U.M.A.1.;TRANSPORTES SAN JUAN BAUTISTA S.A.;LINEA 511;224643;201907
201812;COLECTIVO;MUNICIPAL;U.M.A.1.;TRANSPORTES SAN JUAN BAUTISTA S.A.;LINEA 512;62802;201907
201812;COLECTIVO;MUNICIPAL;U.M.A.1.;TRANSPORTES SAN JUAN BAUTISTA S.A.;LINEA 513;736;201907
201812;COLECTIVO;MUNICIPAL;U.M.A.1.;TRANSPORTES UNIDOS DE MERLO S.A.C.I.I.;LINEA 500D;1432944;201907
201812;COLECTIVO;MUNICIPAL;U.M.A.1.;UNION TRANSITORIA COSA CIA TRANSPORTE VECINAL U.T.;LINEA 503A BS AS;917530;201907
201812;COLECTIVO;MUNICIPAL;U.M.A.1.;YITOS S.A.;LINEA 541;491742;201907
201812;COLECTIVO;MUNICIPAL;U.M.A.1.;YITOS S.A.;LINEA 543;592260;201907
201812;COLECTIVO;MUNICIPAL;U.M.A.1.;YITOS S.A.;LINEA 544;520085;201907
201812;COLECTIVO;MUNICIPAL;U.M.A.1.;YITOS S.A.;LINEA 561;131899;201907
201812;COLECTIVO;MUNICIPAL;U.M.A.1.;YITOS S.A.;LINEA 562;311642;201907
201812;COLECTIVO;MUNICIPAL;U.M.A.2.;COOPERATIVA DE TRABAJO 3 DE JULIO LIMITADA;LINEA 500-503;246441;201907
201812;COLECTIVO;MUNICIPAL;U.M.A.2.;COOPERATIVA DE TRABAJO 3 DE JULIO LIMITADA;LINEA 505C;25788;201907
201812;COLECTIVO;MUNICIPAL;U.M.A.2.;COOPERATIVA DE TRABAJO 6 DE JULIO LIMITADA;LINEA 6JUL;50413;201907
201812;COLECTIVO;MUNICIPAL;U.M.A.2.;EMPRESA DE TRANSPORTES SANTA RITA  SRL;LINEA 500B;31724;201907
201812;COLECTIVO;MUNICIPAL;U.M.A.2.;EMPRESA J.M. EZEIZA S.R.L.;LINEA 518;1102832;201907
201812;COLECTIVO;MUNICIPAL;U.M.A.2.;EMPRESA NUEVE DE JULIO S.A.T.;LINEA 508C;26408;201907
201812;COLECTIVO;MUNICIPAL;U.M.A.2.;EMPRESA NUEVE DE JULIO S.A.T.;LINEA 561B;32308;201907
201812;COLECTIVO;MUNICIPAL;U.M.A.2.;EMPRESA NUEVE DE JULIO S.A.T.;LINEA OESTE;1464078;201907
201812;COLECTIVO;MUNICIPAL;U.M.A.2.;EMPRESA TRANSPORTE TRATADO DEL PILAR S.R.L.;LINEA 501B;420688;201907
201812;COLECTIVO;MUNICIPAL;U.M.A.2.;EMRESA MONTERREY S.R.L.;LINEA 506A;153662;201907
201812;COLECTIVO;MUNICIPAL;U.M.A.2.;EXPRESO EMPALME LOBOS S.R.L.;LINEA 501D;47751;201907
201812;COLECTIVO;MUNICIPAL;U.M.A.2.;EXPRESO EMPALME LOBOS S.R.L.;LINEA 502A;5956;201907
201812;COLECTIVO;MUNICIPAL;U.M.A.2.;EXPRESO LA PLATA BUENOS AIRES S.A.;LINEA 503 ESTE;870687;201907
201812;COLECTIVO;MUNICIPAL;U.M.A.2.;EXPRESO LA PLATA BUENOS AIRES S.A.;LINEA 518 LA PLATA;25361;201907
201812;COLECTIVO;MUNICIPAL;U.M.A.2.;FUERTE BARRAGAN S.A.T.I.C.I.;LINEA 506F;248703;201907
201812;COLECTIVO;MUNICIPAL;U.M.A.2.;LA CENTRAL DE ESCOBAR SA;LINEA 520A;625190;201907
201812;COLECTIVO;MUNICIPAL;U.M.A.2.;LA PRIMERA DE LA ESCONDIDA SRL;LINEA 509;116423;201907
201812;COLECTIVO;MUNICIPAL;U.M.A.2.;LINEA EXPRESO LINIERS S.A.I.Y C.;LINEA 502;26101;201907
201812;COLECTIVO;MUNICIPAL;U.M.A.2.;MICRO OMNIBUS GRAL PACHECO SRL;LINEA 721;1132213;201907
201812;COLECTIVO;MUNICIPAL;U.M.A.2.;MICRO OMNIBUS TIGRE S.A.;LINEA 505C;37340;201907
201812;COLECTIVO;MUNICIPAL;U.M.A.2.;MICRO OMNIBUS TIGRE S.A.;LINEA 720;1810022;201907
201812;COLECTIVO;MUNICIPAL;U.M.A.2.;MICROEXPRES S.A.;LINEA 503 ESTE LA PLATA;158616;201907
201812;COLECTIVO;MUNICIPAL;U.M.A.2.;PILAR BUS S.A;LINEA 510B;713844;201907
201812;COLECTIVO;MUNICIPAL;U.M.A.2.;RUTA BUS S.A.;LINEA 501H;33221;201907
201812;COLECTIVO;MUNICIPAL;U.M.A.2.;RUTA BUS S.A.;LINEA 511B;347188;201907
201812;COLECTIVO;MUNICIPAL;U.M.A.2.;SAN VICENTE S.A. DE TRANSPORTES;LINEA 503C;77213;201907
201812;COLECTIVO;MUNICIPAL;U.M.A.2.;SERGIO A. RIVAS S.R.L;LINEA 503H;103280;201907
201812;COLECTIVO;MUNICIPAL;U.M.A.2.;TRANSPORTE 11 DE JUNIO S.R.L.;LINEA 500C;39497;201907
201812;COLECTIVO;MUNICIPAL;U.M.A.2.;TRANSPORTE 11 DE JUNIO S.R.L.;LINEA 501F;175219;201907
201812;COLECTIVO;MUNICIPAL;U.M.A.2.;TRANSPORTE 11 DE JUNIO S.R.L.;LINEA 502B;44338;201907
201812;COLECTIVO;MUNICIPAL;U.M.A.2.;TRANSPORTE 11 DE JUNIO S.R.L.;LINEA 503E;76308;201907
